_id,id,id_field,type,street,pavement,route_ahead,route_back,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
169,26527534,10149,Crosswalk - Continental,,16011,S 22ND ST,S 21ST ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.43021045,-79.97452729
170,1041100601,1015,Crosswalk - Continental,BAYARD ST,19561,AMBERSON AVE,MOREWOOD AVE,Shadyside,8,7,42003070900,2,7,4,3-22,40.45217673,-79.94152965
171,1893576243,10150,Crosswalk - Continental,,17662,WHARTON ST,MERRIMAN WAY,South Side Flats,3,16,42003160900,3,16,3,4-24,40.43027068,-79.97444514
172,572755044,10151,Crosswalk - Continental,,12059,FOX WAY,WHARTON ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.43013543,-79.97445504
173,419585848,10152,Stop Bar,,12059,FOX WAY,WHARTON ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.43011578,-79.97443231
174,1676669320,10153,Stop Bar,,5015,WRIGHTS WAY,SIDNEY ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42916592,-79.97291029
175,257561274,10154,Crosswalk - Continental,,362,S 24TH ST,S 23RD ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.4292213,-79.9728491
176,384671814,10155,Stop Bar,,362,S 24TH ST,S 23RD ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42924325,-79.9728093
177,298021624,10156,Crosswalk - Continental,,362,S 24TH ST,S 23RD ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42910493,-79.97099109
178,1038859467,10157,Stop Bar,,362,S 24TH ST,S 23RD ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42908017,-79.9710429
179,1524181280,10158,Crosswalk - Continental,,17655,SIDNEY ST,FOX WAY,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42916209,-79.97089444
180,926768653,10159,Stop Bar,,17655,SIDNEY ST,FOX WAY,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42919094,-79.97091439
181,1094831353,1016,Crosswalk - Continental,BAYARD ST,8093,BAYARD PL,NEVILLE ST,Shadyside,8,7,42003070900,2,7,4,2-9,40.45043368,-79.94866567
182,480558586,10160,Stop Bar,,16533,S 25TH ST,S 24TH ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42910722,-79.97078129
183,1972191619,10161,Crosswalk - Continental,,16533,S 25TH ST,S 24TH ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.4290988,-79.97082503
184,1528277950,10162,Crosswalk - Continental,,6653,WRIGHTS WAY,SIDNEY ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42903091,-79.97092947
185,655648667,10163,Stop Bar,,6653,WRIGHTS WAY,SIDNEY ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42899459,-79.97090315
186,1341028840,10164,Crosswalk - Continental,,16533,S 25TH ST,S 24TH ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42871666,-79.9694784
187,1492111943,10165,Stop Bar,,16533,S 25TH ST,S 24TH ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42870934,-79.9695414
188,1832564772,10166,Crosswalk - Continental,,13322,WRIGHTS WAY,SIDNEY ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42864605,-79.96943508
189,649466889,10167,Crosswalk - Continental,,6460,S 28TH ST,S 27TH ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42619099,-79.96740892
190,267960151,10168,Crosswalk - Continental,,10969,SARAH ST,CAREY WAY,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42627368,-79.96744786
191,92200234,10169,Crosswalk - Continental,,15655,S 27TH ST,S 26TH ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42621969,-79.96754283
192,238531818,1017,Crosswalk - Continental,BAYARD ST,19559,NEVILLE ST,MELWOOD AVE,North Oakland,8,4,42003562000,3,4,4,2-9,40.4503796,-79.94882928
193,1340400818,10170,Crosswalk - Continental,,2726,LARKINS WAY,SARAH ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42614597,-79.96751619
194,251484767,10171,Crosswalk - Two Lined,,11095,COLTART AVE,ZULEMA ST,Central Oakland,3,4,42003040500,3,4,4,2-14,40.43624733,-79.95693987
195,1409011127,10172,Stop Bar,S 24TH ST,150,LARKINS WAY,SARAH ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.4271703,-79.97141394
196,879581812,10173,Stop Bar,SARAH ST,14538,S 26TH ST,S 25TH ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.4269538,-79.97007334
197,365455701,10174,Stop Bar,S 23RD ST,13574,HARCUM WAY,JANE ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42640801,-79.97318734
198,1793328927,10175,Stop Bar,S 23RD ST,13046,S 24TH ST,S 23RD ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42652924,-79.9730678
199,2141232295,10176,Stop Bar,S 23RD ST,18937,JANE ST,LARKINS WAY,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42660017,-79.97324366
200,151452975,10177,Stop Bar,JANE ST,7964,S 23RD ST,S 22ND ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42647922,-79.97333686
201,1267872479,10178,Crosswalk - Two Lined,S 18TH ST,10038,EDWARDS WAY,MARY ST,South Side Flats,3,17,42003170200,3,17,3,4-24,40.42599786,-79.98082959
202,92922466,10179,Stop Bar,,19179,E WARRINGTON AVE,SOUTH BUSWAY,Mount Washington,3,18,42003191500,5,18,3,4-16,40.4211055,-80.00273452
203,470865106,1018,Crosswalk - Two Lined,BAYARD ST,7480,MELWOOD AVE,N CRAIG ST,North Oakland,8,4,42003040400,3,4,4,2-9,40.44982952,-79.95063843
204,511124133,10180,Crosswalk - Continental,,5426,MAPLE TER,SHILOH ST,Mount Washington,2,19,42003190300,5,19,3,4-27,40.43162132,-80.00683287
205,505034734,10181,Crosswalk - Continental,,1842,E SYCAMORE ST,GRANDVIEW AVE,Mount Washington,2,19,42003191400,5,19,3,4-27,40.43152728,-80.00676884
206,147994551,10182,Crosswalk - Continental,,9448,SHILOH ST,WYOMING ST,Mount Washington,2,19,42003190300,5,19,3,4-27,40.43153946,-80.00665383
207,902026039,10183,Stop Bar,BOGGS AVE,13537,SOFFEL ST,PFEIL ST,Mount Washington,4,19,42003191500,5,19,3,4-27,40.41969638,-80.01138811
208,1958845403,10184,Crosswalk - Continental,,9528,KEARSARGE ST,MAPLE TER,Mount Washington,2,19,42003191400,5,19,3,4-27,40.43232756,-80.00811447
209,2067415065,10185,Crosswalk - Continental,,6761,W SYCAMORE ST,GRANDVIEW AVE,Mount Washington,2,19,42003191400,5,19,3,4-27,40.43224753,-80.00810798
210,1629373682,10186,Crosswalk - Continental,,5426,MAPLE TER,SHILOH ST,Mount Washington,2,19,42003191400,5,19,3,4-27,40.43227167,-80.00802529
211,1108826035,10187,Stop Bar,,2274,FETZER ST,GRANDVIEW AVE,Mount Washington,2,19,42003191400,5,19,3,4-27,40.43322077,-80.00992597
212,1417564241,10188,Crosswalk - Continental,,2274,FETZER ST,GRANDVIEW AVE,Mount Washington,2,19,42003190300,5,19,3,4-27,40.4332593,-80.00994793
213,1164988656,10189,Crosswalk - Continental,,9528,KEARSARGE ST,MAPLE TER,Mount Washington,2,19,42003191400,5,19,3,4-27,40.43327857,-80.00985875
214,291631008,1019,Crosswalk - Two Lined,BAYARD ST,11778,N CRAIG ST,CHESNEY WAY,North Oakland,8,4,42003562000,3,4,4,2-9,40.44975399,-79.95081814
215,1099333064,10190,Crosswalk - Continental,,13597,BERTHA ST,KEARSARGE ST,Mount Washington,2,19,42003190300,5,19,3,4-27,40.43334339,-80.00997359
216,50358558,10191,Stop Bar,BERTHA ST,16156,EBBS WAY,GRANDVIEW AVE,Mount Washington,2,19,42003190300,5,19,3,4-27,40.43411258,-80.01125404
217,1015076938,10192,Stop Bar,,9433,BEAM WAY,VIRGINIA AVE,Mount Washington,2,19,42003190300,5,19,3,4-1,40.43204807,-80.01540814
218,242225590,10193,Stop Bar,,19527,OMAHA ST,VIRGINIA AVE,Mount Washington,2,19,42003190300,5,19,3,4-1,40.43190343,-80.0153981
219,281560710,10194,Stop Bar,COHASSETT ST,400,PONKA WAY,GRANDVIEW AVE,Mount Washington,2,19,42003190300,5,19,3,4-1,40.43769528,-80.01829389
220,510100906,10195,Stop Bar,SWEETBRIAR ST,15074,WELL ST,GRANDVIEW AVE,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43915925,-80.02147004
221,2102878015,10196,Stop Bar,SWEETBRIAR ST,9897,AUGUSTA ST,SWEETBRIAR ST,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43933328,-80.0215329
222,78518088,10197,Stop Bar,GRANDVIEW AVE,4185,SWEETBRIAR ST,PLYMOUTH ST,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43925409,-80.02134446
223,1950176622,10198,Crosswalk - Continental,,7595,RUTLEDGE ST,GRANDVIEW AVE,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43965421,-80.02198954
224,1908486845,10199,Stop Bar,,7595,RUTLEDGE ST,GRANDVIEW AVE,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43961747,-80.02199406
225,1322767800,102,Crosswalk - Ladder,HERRON AVE,5499,DOBSON ST,MELWOOD AVE,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45803505,-79.96398736
226,267425315,1020,Crosswalk - Two Lined,BAYARD ST,4883,N DITHRIDGE ST,N BELLEFIELD AVE,North Oakland,8,4,42003040400,3,4,4,2-7,40.44842523,-79.95264339
227,651027903,10200,Stop Bar,,5314,RUTLEDGE ST,GRANDVIEW AVE,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.44025213,-80.02312341
228,702349437,10201,Crosswalk - Two Lined,,4078,PERCIVAL ST,LAFAYETTE AVE,Perry South,6,26,42003261400,1,26,1,1-10,40.46516401,-80.01003995
229,886064708,10202,Crosswalk - Two Lined,FIFTH AVE,19059,MAGEE ST,WASHINGTON PL,Central Business District,6,3,42003020100,6,3,2,2-4,40.43875576,-79.98823212
230,1734746005,10203,Stop Bar,S EVALINE ST,6511,FRIENDSHIP AVE,CORAL ST,Bloomfield,7,8,42003080600,2,8,5,3-23,40.46407375,-79.94134475
231,1402252075,10204,Stop Bar,S EVALINE ST,3849,S EVALINE ST,URSULINE DR,Bloomfield,7,8,42003080900,2,8,5,3-23,40.4641536,-79.94142908
232,915946353,10205,Stop Bar,S EVALINE ST,3389,AMBOY ST,S EVALINE ST,Bloomfield,7,8,42003080900,2,8,5,3-23,40.46413344,-79.94108056
233,1419049325,10206,Stop Bar,,18514,FAIRFIELD ST,ALCOCK WAY,Stanton Heights,7,10,42003101800,2,10,5,3-7,40.48369412,-79.93749579
234,977178716,10207,Stop Bar,,10863,SIMONA DR,WOODBINE ST,Stanton Heights,7,10,42003101800,2,10,5,3-7,40.48378643,-79.93730618
235,814142783,10208,Stop Bar,,2549,GARAGE WAY,FAIRFIELD ST,Stanton Heights,7,10,42003101800,2,10,5,3-7,40.48392006,-79.93742034
236,2063087233,10209,Stop Bar,,12495,WOODBINE ST,ANTOINETTE ST,Stanton Heights,7,10,42003101800,2,10,5,3-7,40.48386931,-79.93753484
237,336034396,1021,Crosswalk - Two Lined,BAYARD ST,19558,N BELLEFIELD AVE,BIGELOW BLVD,North Oakland,8,4,42003982200,3,4,4,2-7,40.44828542,-79.95283114
238,1266741955,10210,Stop Bar,,16124,VILSACK ST,VETTER ST,Morningside,7,10,42003101400,2,10,5,3-7,40.48108661,-79.92918278
239,1425126441,10211,Stop Bar,,10391,BRYANT ST,HAMPTON ST,Morningside,7,10,42003101400,2,10,5,3-7,40.47727731,-79.93042393
240,1271698136,10212,Stop Bar,,11496,HAMPTON ST,WELLESLEY AVE,Morningside,7,10,42003101400,2,10,5,3-7,40.47616536,-79.93078167
241,1461903751,10213,Crosswalk - Two Lined,,15206,BRYANT ST,ALBREE WAY,Highland Park,7,11,42003110200,2,11,5,3-9,40.476388,-79.92171164
242,2012912578,10214,Crosswalk - Continental,,10920,BOWDEN ST,CALLOWHILL ST,Highland Park,7,11,42003110200,2,11,5,3-9,40.47724466,-79.91888493
243,23605209,10215,Crosswalk - Continental,,12565,MILLBRAE WAY,N EUCLID AVE,Highland Park,7,11,42003110200,2,11,5,3-9,40.47716486,-79.91885325
244,1823746142,10216,Crosswalk - Continental,,4155,CALLOWHILL ST,IONIC WAY,Highland Park,7,11,42003110200,2,11,5,3-9,40.47714599,-79.91896171
245,2016366982,10217,Crosswalk - Continental,,16324,N EUCLID AVE,N ST CLAIR ST,Highland Park,7,11,42003110200,2,11,5,3-9,40.47721205,-79.91898904
246,187440689,10218,Stop Bar,,11056,LOCKHART ST,PRESSLEY ST,East Allegheny,1,23,42003563200,1,23,1,1-20,40.4527139,-79.99783767
247,1062325248,10219,Stop Bar,,17696,AVERY ST,LOCKHART ST,East Allegheny,1,23,42003563200,1,23,1,1-20,40.45287233,-79.99791629
248,897109038,1022,Crosswalk - Continental,BAYARD ST,19558,N BELLEFIELD AVE,BIGELOW BLVD,North Oakland,8,4,42003982200,3,4,4,2-7,40.44768323,-79.95366677
249,80651680,10220,Stop Bar,,11806,EAST ST,CEDAR AVE,East Allegheny,1,23,42003563200,1,23,1,1-20,40.45079762,-80.00080268
250,487701992,10221,Stop Bar,SANDUSKY ST,4699,STOCKTON ST,LACOCK ST,Allegheny Center,1,22,42003562700,1,22,1,1-20,40.45032235,-80.00276883
251,334713742,10222,Stop Bar,BIGELOW BLVD,18221,N DITHRIDGE ST,N CRAIG ST,North Oakland,6,5,42003562000,3,5,4,2-23,40.45646835,-79.9550258
252,1901948444,10223,Stop Bar,BIGELOW BLVD,7651,N CRAIG ST,BLOOMFIELD BRG,Upper Hill,6,5,42003562000,3,5,2,2-23,40.45703871,-79.95528153
253,1297951621,10224,Crosswalk - Continental,,1805,ARLINGTON AVE,ASTEROID WAY,Allentown,3,18,42003180300,5,18,3,4-6,40.42180976,-79.99242602
254,994118658,10225,Crosswalk - Two Lined,,4190,LARIMER AVE,INDIANA WAY,Larimer,9,12,42003120800,2,12,5,3-10,40.4648204,-79.91533918
255,2043871999,10226,Crosswalk - Two Lined,,4745,MEADOW ST,CARVER ST,Larimer,9,12,42003120800,2,12,5,3-10,40.46481786,-79.91524044
256,539964249,10227,Crosswalk - Two Lined,,8936,BRADEN WAY,LARIMER AVE,Larimer,9,12,42003120800,2,12,5,3-10,40.46475521,-79.91524094
257,1719149995,10228,Crosswalk - Two Lined,,5682,CARVER ST,MAYFLOWER ST,Larimer,9,12,42003120800,2,12,5,3-10,40.46475904,-79.91534035
258,483749636,10229,Crosswalk - Two Lined,,13304,LARIMER AVE,INDIANA WAY,Larimer,9,12,42003120400,2,12,5,3-12,40.46624206,-79.91222397
259,2056324951,1023,Crosswalk - Continental,BAYARD ST,6525,BAYARD ST,RUSKIN AVE,North Oakland,8,4,42003982200,3,4,4,2-7,40.44749749,-79.95390011
260,1418280949,10230,Crosswalk - Two Lined,,16082,JOSEPH ST,SHETLAND ST,Larimer,9,12,42003120400,2,12,5,3-12,40.46620813,-79.91214468
261,1778984975,10231,Crosswalk - Two Lined,,1092,REGIS WAY,LARIMER AVE,Larimer,9,12,42003120400,2,12,5,3-12,40.46613951,-79.91217434
262,811232582,10232,Crosswalk - Two Lined,,18519,SHETLAND ST,MAXWELL WAY,Larimer,9,12,42003120400,2,12,5,3-12,40.46616451,-79.91226235
263,1937294847,10233,Stop Bar,,1092,REGIS WAY,LARIMER AVE,Larimer,9,12,42003120400,2,12,5,3-12,40.46610883,-79.91213914
264,865589894,10234,Stop Bar,,767,MCPHERSON BLVD,THOMAS BLVD,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.4510666,-79.9000077
265,322740553,10235,Stop Bar,BARTLETT ST,9133,MULHATTON ST,SHADY AVE,Squirrel Hill South,5,14,42003140800,3,14,4,2-21,40.43625167,-79.91896818
266,1196775901,10236,Stop Bar,DARLINGTON RD,14715,MURRAY AVE,OLLA WAY,Squirrel Hill South,5,14,42003141300,3,14,4,2-21,40.43696626,-79.92304642
267,989225603,10237,Stop Bar,,3566,S 23RD ST,BIRMINGHAM BRG,South Side Flats,3,16,42003160900,3,16,3,4-24,40.4283696,-79.97344158
268,1227101433,10238,Stop Bar,,20146,BROWNS HILL RD,OLD BROWNS HILL RD,Squirrel Hill South,5,15,42003141400,3,15,4,2-12,40.4139369,-79.92254813
269,385157617,10239,Stop Bar,PARKVIEW BLVD,20137,PARKVIEW BLVD,BEARDSLEY LN,Squirrel Hill South,5,15,42003141400,3,15,4,2-20,40.41711087,-79.91955797
270,507894098,1024,Crosswalk - Continental,BAYARD ST,18027,TENNYSON AVE,LYTTON,North Oakland,8,4,42003562000,3,4,4,2-7,40.44683668,-79.95483419
271,1814723265,10240,Stop Bar,BEARDSLEY LN,20123,UNNAMED WAY,PARKVIEW BLVD,Squirrel Hill South,5,15,42003141400,3,15,4,2-20,40.41722957,-79.91951606
272,1004387784,10241,Stop Bar,OVERTON LN,19231,UNNAMED WAY,PARKVIEW BLVD,Squirrel Hill South,5,14,42003141400,3,14,4,2-20,40.41971047,-79.91680619
273,1796531610,10242,Stop Bar,,363,GREENFIELD AVE,DONEGAL WAY,Greenfield,5,15,42003151600,3,15,4,2-12,40.42598564,-79.94093659
274,380793615,10243,Stop Bar,,12325,TAN WAY,GREENFIELD AVE,Greenfield,5,15,42003151600,3,15,4,2-12,40.42583162,-79.94081129
275,2142745634,10244,Crosswalk - Continental,,179085,ELIZA ST,BEEHIVE ST,Hazelwood,5,15,42003562900,3,15,4,2-13,40.41640483,-79.94924884
276,866195459,10245,Crosswalk - Continental,,179085,ELIZA ST,BEEHIVE ST,Hazelwood,5,15,42003562900,3,15,4,2-13,40.416318,-79.94929528
277,1317495843,10246,Crosswalk - Continental,,179085,ELIZA ST,BEEHIVE ST,Hazelwood,5,15,42003562900,3,15,4,2-13,40.41628227,-79.94919084
278,281097747,10247,Crosswalk - Continental,,179085,ELIZA ST,BEEHIVE ST,Hazelwood,5,15,42003562900,3,15,4,2-13,40.4150766,-79.94853585
279,1996092859,10248,Crosswalk - Continental,,179085,ELIZA ST,BEEHIVE ST,Hazelwood,5,15,42003562900,3,15,4,2-13,40.41500198,-79.94857893
280,534418224,10249,Crosswalk - Continental,,179085,ELIZA ST,BEEHIVE ST,Hazelwood,5,15,42003562900,3,15,4,2-13,40.41496956,-79.94847986
281,1601381841,1025,Crosswalk - Continental,BAYARD ST,13612,LYTTON AVE,PARKMAN AVE,North Oakland,8,4,42003562000,3,4,4,2-7,40.44628707,-79.95559929
282,974004751,10250,Crosswalk - Continental,,179058,ELIZA ST,BEEHIVE ST,Hazelwood,5,15,42003562900,3,15,4,2-13,40.41323972,-79.94956741
283,1761892272,10251,Crosswalk - Continental,,179084,LYTLE ST,BLAIR ST,Hazelwood,5,15,42003562900,3,15,4,2-13,40.41319097,-79.94943917
284,2131214643,10252,Stop Bar,,179084,LYTLE ST,BLAIR ST,Hazelwood,5,15,42003562900,3,15,4,2-13,40.41321777,-79.94940766
285,1211515487,10253,Crosswalk - Continental,,179091,HAZELWOOD AVE,ELIZA ST,Hazelwood,5,15,42003562900,3,15,4,2-13,40.41309927,-79.94948124
286,187509564,10254,Crosswalk - Continental,,179058,ELIZA ST,BEEHIVE ST,Hazelwood,5,15,42003562900,3,15,4,2-13,40.41760449,-79.95062721
287,528684363,10255,Stop Bar,,179082,LYTLE ST,BLAIR ST,Hazelwood,5,15,42003562900,3,15,4,2-13,40.41770234,-79.95046343
288,70565475,10256,Stop Bar,,179086,HAZELWOOD AVE,ELIZA ST,Hazelwood,5,15,42003562900,3,15,4,2-13,40.41094574,-79.9470133
289,1653998894,10257,Stop Bar,JOSEPHINE ST,15818,TELESCOPE ST,S 27TH ST,South Side Slopes,3,16,42003160800,3,16,3,4-24,40.42370734,-79.96856435
290,1852483769,10258,Stop Bar,CINEMA ST,19332,SIDNEY ST,TUNNEL BLVD,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42768458,-79.96549465
291,745306835,10259,Stop Bar,CINEMA ST,10764,S 28TH ST,CINEMA ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42755507,-79.96545974
292,1613923849,1026,Crosswalk - Continental,BAYARD ST,13612,LYTTON AVE,PARKMAN AVE,North Oakland,8,4,42003562000,3,4,4,2-7,40.44577677,-79.95630874
293,141349407,10260,Stop Bar,CINEMA ST,19331,CINEMA ST,S 27TH ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42759794,-79.96564432
294,234422701,10261,Stop Bar,,19329,CINEMA ST,S 27TH ST,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42848457,-79.96521516
295,2135550512,10262,Stop Bar,,10547,HOT METAL ST BRG,BATES ST,South Oakland,3,4,42003980800,3,4,4,2-2,40.43012664,-79.95794915
296,1910773413,10263,No Parking (Yellow),,10202,LIBERTY AVE,SPRING WAY,Strip District,7,2,42003020300,6,2,2,2-25,40.45185349,-79.98174997
297,432014412,10264,Crosswalk - Two Lined,,18495,ELLSWORTH AVE,DEAD END,Shadyside,8,7,42003070900,2,7,4,3-22,40.45233296,-79.93802647
298,1803674188,10265,Crosswalk - Two Lined,,17128,PEMBROKE PL,ELLSWORTH AVE,Shadyside,8,7,42003070300,2,7,4,3-22,40.45237058,-79.93778826
299,1705453219,10266,Stop Bar,,933,FRANK ST,ON WAY,Greenfield,5,15,42003151700,3,15,4,2-12,40.42110269,-79.93362074
300,1656398613,10267,Stop Bar,,11551,THEODOLITE WAY,FRANK ST,Greenfield,5,15,42003151700,3,15,4,2-12,40.42113421,-79.93355033
301,1424214902,10268,Stop Bar,,1384,LORETTA ST,MELBOURNE ST,Greenfield,5,15,42003151700,3,15,4,2-12,40.4211499,-79.93361424
302,161174021,10269,Stop Bar,,7635,MONTCLAIR ST,LORETTA ST,Greenfield,5,15,42003151700,3,15,4,2-12,40.42109976,-79.93356877
303,798095367,1027,Crosswalk - Continental,O HARA ST,2436,BIGELOW BLVD,UNIVERSITY PL,North Oakland,8,4,42003982200,3,4,4,2-7,40.4456696,-79.95645357
304,1301168668,10270,No Parking (Yellow),,15610,DEAD END,UNNAMED46E WAY,Perry South,6,26,42003261400,1,26,1,1-12,40.46874713,-80.01449571
305,1034436763,10271,No Parking (Yellow),,15610,DEAD END,UNNAMED46E WAY,Perry South,6,26,42003261400,1,26,1,1-12,40.46873489,-80.01451063
306,608463283,10272,No Parking (Yellow),,11451,KENWOOD AVE,E MCINTYRE AVE,Perry South,6,26,42003261400,1,26,1,1-12,40.46944097,-80.00847079
307,817837237,10273,No Parking (Yellow),,11451,KENWOOD AVE,E MCINTYRE AVE,Perry South,6,26,42003261400,1,26,1,1-12,40.46948842,-80.00843827
308,1985278907,10274,No Parking (Yellow),,9398,ARCH ST,FIREMAN WAY,Central Northside,1,25,42003220600,1,25,1,1-21,40.45740128,-80.00888746
309,360224330,10275,No Parking (Yellow),,6767,FIREMAN WAY,REDDOUR ST,Central Northside,1,25,42003220600,1,25,1,1-21,40.45740957,-80.0088308
310,1184702042,10276,No Parking (Yellow),,4644,ROSE ST,REED ST,Crawford-Roberts,6,3,42003030500,3,3,2,2-1,40.44230958,-79.98044803
311,1580799225,10277,No Parking (Yellow),,4644,ROSE ST,REED ST,Crawford-Roberts,6,3,42003030500,3,3,2,2-1,40.44230485,-79.98049218
312,1980126498,10278,No Parking (Yellow),,1268,CENTRE AVE,ROSE ST,Crawford-Roberts,6,3,42003030500,3,3,2,2-1,40.44237551,-79.98044607
313,125934710,10279,No Parking (Yellow),,1268,CENTRE AVE,ROSE ST,Crawford-Roberts,6,3,42003030500,3,3,2,2-1,40.44235764,-79.98048898
314,382494795,1028,Crosswalk - Continental,O HARA ST,8475,UNIVERSITY PL,THACKERAY AVE,North Oakland,8,4,42003982200,3,4,4,2-7,40.44501845,-79.95733334
315,1853819254,10280,No Parking (Yellow),,19669,MCNAUGHER ST,HOOD WAY,Fineview,1,25,42003250900,1,25,1,1-10,40.46448293,-80.00772984
316,1327662878,10281,No Parking (Yellow),,19669,MCNAUGHER ST,HOOD WAY,Fineview,1,25,42003250900,1,25,1,1-10,40.46446482,-80.00772598
317,1165134338,10282,No Parking (Yellow),,18002,CLOVER ST,ELEANOR ST,Arlington,3,16,42003561600,3,16,3,4-8,40.41698948,-79.97283975
318,1121709612,10283,No Parking (Yellow),,18002,CLOVER ST,ELEANOR ST,Arlington,3,16,42003561600,3,16,3,4-8,40.41699268,-79.97286808
319,566698659,10284,No Parking (Yellow),,7346,UNNAMED28L WAY,LOUISA ST,Central Oakland,3,4,42003040500,3,4,4,2-14,40.43763094,-79.95846411
320,1554313856,10285,No Parking (Yellow),,7346,UNNAMED28L WAY,LOUISA ST,Central Oakland,3,4,42003040500,3,4,4,2-14,40.4376257,-79.95845858
321,1677393867,10286,No Parking (Yellow),,824,META ST,VIRGINIA AVE,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43130305,-80.02116988
322,153868909,10287,No Parking (Yellow),,824,META ST,VIRGINIA AVE,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43129208,-80.02116921
323,27783786,10288,No Parking (Yellow),,14773,SAMPSONIA ST,GENTRY WAY,Central Northside,1,22,42003220600,1,22,1,1-21,40.45658041,-80.00966044
324,1206467528,10289,No Parking (Yellow),,4239,ARGYLE WAY,ERMINE WAY,Central Oakland,3,4,42003040600,3,4,4,2-11,40.43937343,-79.95264481
325,2058447103,1029,Crosswalk - Continental,O HARA ST,8475,UNIVERSITY PL,THACKERAY AVE,North Oakland,8,4,42003982200,3,4,4,2-7,40.44447956,-79.95810045
326,1836996743,10290,No Parking (Yellow),,1956,S BOUQUET ST,ARGYLE WAY,Central Oakland,3,4,42003040600,3,4,4,2-11,40.43940291,-79.95261028
327,1721592595,10291,Crosswalk - Other,,8784,ANDERSON ST,SANDUSKY ST,North Shore,1,22,42003563200,6,22,1,1-20,40.44820632,-80.00060985
328,612142518,10292,Crosswalk - Other,,6223,W SYCAMORE ST,PIERMONT ST,Mount Washington,2,19,42003190300,5,19,3,4-1,40.43306646,-80.01508563
329,30535322,10293,No Parking (Yellow),,11822,SEBRING AVE,ANDICK WAY,Beechview,4,19,42003191600,5,19,6,4-28,40.41313947,-80.02108816
